Set Size,Highest Value
28,489
29,495
24,480

23,466
31,492
28,490
34,497
24,500
22,478
27,442
29,482
21,493
30,499
20,469
26,491
25,489
26,495
28,498
31,494
30,464
21,480
24,479

22,498
34,487
26,464
37,480
26,482
28,494
37,499
29,495
21,439
27,485
21,500
23,478
22,462
24,486
26,493
25,497
25,474
25,496
22,466

29,492
29,494
25,469
23,460
23,448
27,498
18,500
27,476
26,488
16,470
36,496
26,464
27,497
28,478
25,486
29,499
30,440
33,495
23,462

26,496
24,474
17,498
33,429
27,473
25,500
27,490
26,471
26,495
25,475
31,406
34,488
25,485
32,482
29,491
16,453
24,494
31,492
22,487

34,474
29,481
36,489
26,465
22,500
26,475
23,497
28,493
27,472
19,498
27,442
26,499
28,482
26,488
23,492
25,443
29,494
26,491
20,495

25,478
23,469
33,476
22,499
23,494
29,467
29,496
21,468
24,497
21,491
27,498
33,480
30,485
20,448
23,495
22,500
28,484
37,493
30,474

22,489
18,457
26,469
35,499
26,461
20,498
28,456
24,491
24,476
30,490
34,495
23,450
29,486
36,497
22,483
28,496
23,437
33,500
19,492

27,468
29,464
18,493
25,499
35,494
33,489
20,500
23,486
28,488
28,498
29,469
31,477
30,470
21,485
15,435
32,483
25,462
26,430
25,497

25,469
28,494
23,427
25,487
27,486
27,500
25,453
28,492
24,490
39,479
21,493
15,496
30,497
30,481
31,482
27,498
25,489
27,499
23,495

28,492
31,500
28,487
25,490
23,498
24,493
18,499
31,497
33,495
25,469
29,462
26,467
26,484
33,483
29,488
21,489
28,461
25,486
17,478

24,475
35,481
23,491
31,498
24,478
27,495
27,496
31,479
19,484
24,497
25,445
19,474
17,416
34,499
25,488
28,492
36,468
24,440
27,500

29,475
30,495
18,491
36,478
33,492
28,473
20,500
30,496
21,482
27,490
26,484
30,465
40,485
21,453
28,455
18,499
26,494
15,472
24,497

26,499
21,485
25,500
29,498
21,444
20,490
25,492
27,495
24,440
33,478
34,468
30,488
20,486
36,489
27,483
22,494
27,496
24,491
29,497

26,453
31,435
20,469
14,464
28,485
19,496
33,476
28,475
25,491
25,489
30,492
26,484
26,468
31,498
29,499
25,493
31,490
21,500
32,477

24,430
28,483
31,487
24,499
33,466
19,497
26,500
31,492
27,471
27,480
22,486
24,475
25,498
24,461
22,490
33,493
32,489
21,496
27,472

31,480
29,495
26,498
20,440
31,463
22,481
22,489
28,473
30,462
29,493
26,491
25,465
25,478
22,497
24,482
31,430
23,488
25,500
31,494

25,490
27,500
23,499
28,482
25,458
27,496
24,489
24,487
29,483
19,472
32,492
32,485
30,479
28,473
24,459
24,450
21,466
27,497
31,498

25,446
35,500
29,486
30,497
23,499
29,496
33,482
29,492
21,478
21,495
25,386
22,493
16,488
27,489
22,490
34,484
28,494
31,498
20,476

29,466
28,484
22,485
32,489
26,491
32,495
33,494
25,498
26,458
20,447
18,469
24,496
19,481
24,499
24,465
21,492
25,493
37,482
35,500

27,496
22,486
26,434
19,491
31,476
30,493
30,497
28,494
20,498
22,489
29,490
23,380
29,499
21,483
27,467
20,484
35,500
32,477
29,495

27,492
26,467
25,462
23,480
32,487
29,495
27,474
26,483
24,477
20,453
22,478
22,479
25,457
34,500
31,494
17,498
24,499
31,496
35,493

20,471
28,496
24,499
34,500
23,441
24,484
27,472
27,497
29,486
33,474
19,493
32,498
35,485
29,490
25,481
24,487
22,491
15,473
30,494

27,487
31,500
29,474
19,475
28,477
35,497
20,488
24,484
26,499
27,493
23,463
30,478
28,483
28,498
35,496
23,452
27,495
16,435
24,492

27,482
20,465
28,497
28,481
24,495
27,457
27,461
24,475
20,498
29,500
31,499
28,480
30,488
30,496
27,484
24,478
26,493
25,486
25,462

22,440
31,500
35,498
28,486
28,497
23,482
24,480
24,454
26,481
24,496
28,494
24,453
28,461
29,492
28,451
26,471
24,489
24,479
24,499

25,466
26,479
26,491
31,444
22,488
25,500
26,499
18,494
21,470
22,497
38,468
31,450
28,492
24,475
27,498
34,480
18,496
26,495
32,474

28,490
29,500
23,480
37,486
30,477
31,498
17,494
27,458
23,442
21,499
21,497
21,473
35,493
23,495
24,487
25,483
32,482
27,491
26,496

27,489
23,484
26,488
20,494
27,464
22,479
29,499
26,493
36,498
23,473
24,483
31,491
29,487
30,466
25,497
26,496
23,500
26,481
27,490

32,474
24,492
30,498
24,480
30,493
24,464
44,499
22,491
29,500
24,481
27,495
27,489
28,472
21,462
28,428
26,469
22,486
18,478
20,487

21,460
18,426
32,489
20,476
18,474
26,494
30,495
22,469
31,493
24,464
28,496
28,500
32,499
24,491
23,492
31,482
19,468
34,497
39,477

30,493
29,489
27,498
24,491
26,460
31,492
23,481
25,478
29,458
27,477
27,494
16,499
24,500
29,495
20,497
29,496
28,467
29,490
27,462

28,478
35,491
32,498
23,429
23,499
20,485
21,490
28,480
29,495
25,497
23,484
23,496
33,468
26,473
30,462
25,494
29,500
26,474
21,488

18,495
25,499
26,490
28,487
21,479
27,494
36,496
21,465
28,457
24,475
32,481
18,471
22,460
30,491
35,489
31,498
23,492
29,497
26,500

32,498
34,488
24,500
21,482
27,490
23,496
27,484
25,487
30,492
29,494
28,453
26,495
23,497
26,475
24,472
13,480
37,481
22,499
29,489

19,495
28,490
25,468
21,483
32,498
37,494
24,491
26,464
30,484
19,475
21,496
30,492
33,500
26,499
25,493
29,463
26,497
29,488
20,473

29,500
29,496
25,474
35,479
29,494
26,488
22,492
20,487
27,489
22,476
21,497
29,470
31,491
28,499
26,472
23,482
29,498
25,486
24,446

19,494
38,477
17,485
26,499
34,496
22,492
30,434
32,453
30,498
30,491
23,495
27,500
22,478
31,480
22,490
26,489
27,468
22,455
22,469

28,495
27,498
29,490
29,448
30,460
23,462
35,500
27,465
28,474
27,494
23,499
24,447
25,484
25,485
28,486
22,475
22,487
22,459
26,497

21,480
29,486
26,499
33,483
39,495
26,487
27,491
23,437
26,449
24,462
24,497
19,478
25,488
31,494
18,471
25,474
26,498
32,489
26,500

29,497
22,477
26,499
26,495
25,498
27,473
25,492
27,468
30,471
30,478
27,500
34,494
21,440
24,493
26,475
24,482
18,490
30,489
29,450

19,500
30,482
25,452
25,460
18,451
30,497
28,499
29,494
29,458
32,487
22,488
25,498
27,492
26,477
39,484
21,476
22,483
28,489
25,496

24,490
29,475
27,500
24,496
27,493
34,474
19,486
42,469
26,452
23,481
24,454
23,491
22,478
33,447
24,499
31,498
25,494
21,492
22,388

15,491
35,496
22,498
27,499
21,471
28,487
27,495
27,493
24,488
20,482
39,485
31,448
26,490
29,494
26,483
25,457
31,500
25,478
22,497

31,499
34,485
24,479
24,494
23,471
22,500
26,470
33,496
23,492
25,475
24,461
41,495
20,497
21,487
24,493
22,490
34,498
27,454
22,483

29,499
31,487
25,496
23,471
23,485
31,500
28,497
20,467
27,451
27,492
22,459
37,498
29,495
24,481
26,491
23,494
21,474
28,493
26,489

27,480
25,438
31,476
35,470
27,485
29,488
24,493
19,497
28,494
26,475
19,500
19,496
35,490
23,487
29,499
23,483
28,473
26,436
27,498

35,494
17,499
25,486
20,497
33,495
27,496
33,491
18,442
30,500
23,498
26,483
30,481
23,489
28,455
27,448
26,493
23,453
29,490
27,472

28,469
25,477
32,500
28,496
17,499
21,470
32,480
30,472
37,488
21,478
24,459
23,486
20,467
38,483
25,497
24,495
30,490
25,494
20,491

21,495
25,485
20,476
27,500
28,494
21,484
33,468
29,488
22,498
28,490
22,489
31,473
27,497
29,480
25,499
27,496
25,457
28,467
32,472

27,494
32,497
28,500
24,495
26,476
22,482
30,491
28,474
17,477
18,492
33,493
28,496
28,479
25,490
25,418
27,457
29,427
32,499
21,498

35,497
19,480
22,484
31,495
22,490
28,500
20,431
25,463
28,496
36,499
22,498
30,467
33,491
22,494
21,475
23,489
26,460
32,476
25,493

17,450
22,481
24,451
22,499
33,500
22,464
23,492
25,444
29,498
35,496
22,497
21,494
32,479
26,491
29,495
27,490
27,472
32,477
32,485

28,471
26,499
28,490
19,464
25,489
25,497
29,491
34,486
29,481
20,456
28,496
24,470
32,495
21,487
23,475
33,492
14,422
31,484
31,500

33,486
24,499
28,459
26,485
31,497
20,414
30,473
21,416
24,470
29,496
17,480
24,483
26,475
31,495
14,454
31,440
29,492
35,500
27,481

26,500
27,433
30,489
26,472
25,467
28,469
25,495
26,493
25,496
21,492
30,494
21,497
40,487
23,481
27,499
20,468
34,498
20,486
26,488

30,490
24,483
21,494
25,446
23,472
36,484
30,497
23,429
24,493
28,499
20,498
28,481
24,462
21,500
29,495
23,454
35,486
27,487
29,492

25,466
21,496
29,498
30,494
31,497
29,463
22,458
25,495
25,478
23,485
33,499
23,492
26,487
25,481
31,491
26,493
26,500
26,490
24,449

26,494
18,486
25,477
22,495
31,482
24,471
24,484
32,470
31,490
24,492
20,389
30,498
33,489
28,500
25,465
23,450
34,455
24,468
26,499

31,441
30,470
21,490
25,455
24,498
23,492
37,478
20,500
25,491
31,467
33,499
24,450
26,479
27,437
25,464
20,440
23,456
28,493
27,496

22,488
23,492
21,498
30,487
28,499
21,475
31,500
27,497
26,480
29,478
27,491
27,494
32,436
27,493
28,474
29,486
18,490
30,463
24,479

25,482
27,496
23,478
26,489
24,498
32,495
24,490
32,469
21,477
24,499
25,491
32,479
36,492
29,497
24,473
29,426
23,500
24,454
20,434

24,436
28,476
22,496
33,493
26,499
32,486
24,464
22,487
29,491
24,482
25,489
27,495
24,500
26,498
28,490
25,497
23,389
30,494
28,483

34,485
23,378
29,490
25,483
25,473
23,459
29,496
24,497
25,435
27,486
34,499
28,468
23,484
25,487
29,493
21,472
30,500
21,482
25,465

25,499
29,491
28,492
33,482
25,486
30,483
23,454
31,489
27,481
28,480
22,484
22,497
28,494
21,478
16,453
29,467
27,477
29,500
27,464

27,454
40,495
37,471
22,492
24,493
32,497
26,468
35,490
28,488
20,498
31,491
27,500
23,494
25,477
23,472
17,458
16,441
25,482
22,496

27,497
19,445
26,480
31,462
28,478
28,496
19,499
33,490
26,485
29,483
20,494
31,495
30,474
22,481
20,486
30,469
28,465
23,498
30,500

32,488
15,462
32,493
31,499
17,497
29,494
33,480
31,496
30,495
28,489
26,463
21,467
33,491
18,487
24,500
27,492
23,483
25,484
25,438

27,496
23,493
27,487
25,492
32,475
23,472
20,478
29,500
32,473
29,499
29,491
25,494
34,484
25,460
14,490
29,486
26,498
24,451
27,481

26,493
25,479
27,495
26,459
32,494
30,489
24,496
30,497
23,486
23,499
19,381
22,498
21,460
26,387
37,481
19,492
38,500
24,485
28,484

26,479
30,493
28,499
25,475
24,380
29,490
22,488
31,498
21,489
25,477
29,487
30,500
35,474
24,496
27,464
23,480
23,497
24,446
24,484

21,471
29,498
28,490
36,474
23,486
14,489
24,441
18,499
31,479
35,500
30,495
25,475
27,468
32,493
18,482
27,496
28,462
27,487
27,454

35,494
28,487
27,434
29,489
36,497
34,495
25,482
17,471
27,478
27,496
24,474
19,491
32,500
23,472
20,481
28,499
17,371
22,488
30,452

34,457
24,468
20,455
26,496
28,477
19,476
29,495
24,498
26,494
32,467
22,497
24,483
30,499
30,444
26,489
30,481
25,490
22,500
29,485

26,443
27,400
24,418
22,470
31,494
25,500
35,491
33,497
26,463
23,472
23,482
29,478
33,496
26,484
28,468
23,486
22,499
23,492
21,498

30,480
28,500
27,461
20,431
34,454
26,472
25,498
17,477
27,497
34,494
28,493
27,471
16,483
29,486
23,489
28,490
31,491
32,499
18,487

21,470
35,498
28,495
27,463
28,484
32,476
28,471
27,500
24,499
27,493
21,466
30,487
26,492
22,491
24,468
30,478
30,497
28,483
12,462

25,493
23,408
31,491
34,490
23,494
23,496
18,396
30,500
27,457
30,497
25,474
30,447
23,483
24,499
23,453
26,439
26,478
37,458
22,481

26,415
26,487
25,441
29,497
22,485
29,496
28,478
22,459
25,483
24,495
24,480
36,489
18,429
25,498
29,500
35,499
29,493
24,454
24,492

27,495
21,498
24,488
24,425
27,476
23,485
25,500
16,465
33,491
28,480
21,481
26,477
30,497
33,499
34,489
25,474
25,496
27,490
31,494

30,474
23,448
25,495
21,488
28,483
31,470
34,496
26,497
25,500
32,493
15,315
27,492
28,499
25,478
25,490
29,498
28,431
25,479
23,494

24,499
35,494
22,443
25,474
25,451
25,462
33,498
28,495
26,491
22,500
33,470
19,477
22,449
23,497
35,492
22,459
30,496
22,476
29,483

27,499
33,466
34,496
25,481
26,494
21,489
21,475
27,434
21,447
26,500
21,455
23,469
24,497
30,498
26,479
25,491
25,482
29,464
36,493

34,491
19,462
28,496
25,477
29,495
28,489
28,498
26,480
25,483
22,493
22,497
28,478
31,499
20,487
32,500
28,473
27,481
26,443
22,492

24,495
26,472
30,439
29,490
23,446
22,464
27,487
29,493
25,497
22,491
28,500
28,498
36,486
32,483
18,479
27,496
18,482
31,492
25,499

33,476
25,499
25,474
32,486
31,494
23,468
25,496
19,492
24,489
22,463
24,491
26,482
36,498
31,500
28,483
22,455
23,485
27,484
24,493

29,484
23,480
25,493
29,496
30,486
24,456
31,494
23,476
21,440
21,470
26,475
29,497
33,492
24,498
23,477
23,453
32,489
26,495
28,500

26,490
32,493
30,500
17,496
29,471
26,492
31,491
32,470
27,497
24,494
20,478
27,483
19,499
33,489
21,486
30,495
21,459
33,487
22,438

38,497
27,495
22,488
25,499
23,500
30,484
27,491
31,498
27,480
29,461
21,487
17,431
30,493
29,464
23,486
26,494
20,414
31,485
24,468

26,498
26,467
29,452
26,500
27,445
29,454
26,490
28,492
15,423
28,486
27,479
21,493
25,496
27,495
20,491
30,497
32,499
32,460
26,488

23,491
31,497
27,488
29,500
26,453
20,418
31,454
24,493
31,480
25,470
30,487
26,490
27,461
21,466
23,494
25,496
31,495
27,499
23,492

27,449
18,465
28,497
26,499
31,500
37,493
27,483
24,458
26,482
27,491
29,498
28,475
24,472
20,470
33,496
24,492
18,464
26,488
27,494

19,490
19,474
26,492
23,486
24,495
27,480
27,475
27,496
34,464
32,493
21,469
30,498
25,484
31,497
26,500
20,468
22,482
38,499
29,491

20,481
28,462
30,499
26,483
23,495
42,491
18,475
22,480
30,486
27,489
27,500
31,482
21,473
23,478
33,493
30,490
26,498
19,399
24,494

20,497
24,469
28,500
23,482
26,493
35,488
25,483
20,474
30,499
29,444
27,494
22,489
33,498
28,491
21,479
30,492
21,452
30,496
28,495

27,499
25,481
24,473
29,500
33,498
22,438
37,477
27,487
26,469
28,466
28,496
24,470
30,497
23,495
27,489
19,488
25,490
21,454
25,494

28,497
23,494
35,484
24,493
22,469
24,485
20,498
24,496
35,499
18,480
31,457
21,470
27,492
20,489
32,495
27,500
28,476
30,460
31,491

29,490
24,409
32,494
23,474
18,451
34,493
25,489
23,499
27,492
31,486
26,500
20,483
27,498
40,497
30,496
25,484
19,488
24,495
23,475

21,488
23,500
28,467
25,470
24,460
35,499
29,496
20,452
29,482
29,497
20,498
25,474
22,481
25,491
29,485
31,494
26,490
23,443
36,475

27,474
26,478
21,495
25,481
29,500
25,488
27,492
27,496
31,497
32,451
30,483
19,484
28,491
26,498
27,486
26,460
26,470
23,487
25,493

23,423
30,438
25,497
24,481
25,485
27,451
24,494
27,483
38,500
28,499
18,447
28,498
29,465
27,491
21,489
26,479
25,496
30,478
25,462

26,489
41,500
22,476
19,473
35,474
28,488
24,481
23,497
28,495
21,498
21,411
28,463
27,483
26,492
27,499
24,482
33,468
20,480
27,496

20,498
28,495
22,489
17,448
27,496
32,459
22,443
34,493
29,479
28,500
32,492
25,461
28,499
24,491
27,497
23,494
33,478
24,486
25,484

22,490
28,500
29,496
28,479
24,482
18,497
36,491
25,475
22,454
27,494
23,443
27,495
23,498
31,493
34,461
23,486
27,499
23,481
30,492

20,456
26,488
27,495
26,485
24,490
26,492
23,499
22,472
31,498
29,484
27,497
35,489
20,493
29,466
24,481
24,496
37,491
28,494
22,500

26,481
21,488
16,478
30,463
28,490
25,468
29,497
28,484
26,500
30,445
23,460
29,464
22,487
27,498
25,496
26,485
24,494
32,492
33,493

25,464
25,490
31,499
30,480
17,489
23,461
25,470
28,493
28,500
34,492
29,477
27,486
24,495
21,491
31,494
26,481
20,424
31,497
25,498

28,497
30,496
30,493
35,495
30,498
28,482
20,489
28,478
20,466
20,488
35,491
25,485
32,499
35,494
22,475
18,500
27,467
16,486
21,492

23,491
22,471
23,490
28,494
25,500
32,484
28,489
20,498
32,481
21,487
26,496
33,469
20,479
36,476
27,497
20,499
25,480
27,486
32,488

23,453
34,471
22,475
24,469
25,462
22,466
27,492
25,493
36,500
25,497
20,459
30,494
33,489
19,499
28,498
24,495
36,450
28,440
19,473

27,496
22,490
19,499
26,474
26,489
24,483
30,498
31,500
35,497
17,463
25,494
28,485
28,480
25,487
28,493
31,486
26,484
18,492
34,488

20,460
22,472
27,488
26,476
37,499
29,485
30,481
24,473
27,497
35,496
31,500
22,492
35,482
22,498
25,483
26,471
21,490
21,494
20,461

26,480
26,487
27,497
21,471
26,495
27,498
23,489
28,478
27,472
21,461
24,500
32,475
19,481
24,479
20,445
37,492
29,473
35,496
28,485

25,482
17,492
31,497
28,451
21,498
24,490
24,500
34,472
30,466
30,458
25,478
25,434
25,489
23,496
34,499
20,454
34,483
23,493
27,488

30,497
21,493
32,499
25,467
26,478
26,475
27,490
30,487
24,480
30,455
25,477
32,479
23,492
19,496
26,500
29,485
24,495
29,484
22,460

19,492
32,497
26,489
29,486
18,460
27,469
38,494
22,446
28,498
25,495
30,490
20,481
25,496
27,468
19,500
26,487
26,499
28,467
35,478

20,431
29,493
21,477
29,473
29,492
33,481
22,495
30,472
22,454
29,483
23,491
24,480
23,500
28,497
31,498
29,466
22,484
28,496
28,489

29,489
28,490
26,497
23,463
21,457
28,488
33,491
29,475
38,493
25,496
35,498
22,465
19,500
22,499
24,472
23,480
22,494
27,455
26,492

20,458
30,498
26,497
39,486
23,484
31,470
29,488
34,482
20,494
27,468
25,492
21,499
32,487
20,462
25,495
22,500
27,493
28,496
21,473

30,499
21,458
23,484
22,498
16,444
31,485
20,491
31,477
26,488
30,482
31,490
25,469
25,489
26,480
38,492
31,500
22,494
32,466
20,497

35,484
22,394
27,476
27,479
20,481
24,468
28,493
32,488
32,499
25,453
20,492
26,490
23,496
24,497
35,489
25,474
29,494
25,460
21,500

24,495
23,459
28,490
38,466
24,480
18,476
30,492
30,465
31,494
28,500
25,471
24,472
18,416
27,489
26,497
22,498
24,482
33,496
27,478

22,492
35,494
33,491
21,484
20,497
25,477
16,482
32,500
24,473
28,488
26,490
25,496
20,493
22,448
36,483
29,498
26,436
32,499
28,495

24,500
27,495
26,484
25,492
40,493
23,447
28,486
21,481
28,458
22,499
16,472
29,491
23,489
36,480
22,498
29,497
23,485
27,487
31,477

23,468
34,482
22,481
29,461
28,500
35,487
21,493
31,490
28,492
19,488
24,473
17,499
20,497
25,498
28,496
30,450
29,466
29,494
28,443

21,497
32,456
26,499
23,487
29,500
24,491
18,485
29,481
22,470
24,498
25,496
29,466
26,471
28,458
27,490
33,494
29,484
27,482
28,495

20,429
21,498
23,471
23,494
24,495
32,472
23,500
32,490
33,481
29,489
26,492
28,479
22,499
24,456
27,474
24,493
28,496
41,486
20,482

23,486
18,452
22,495
23,470
35,500
22,478
31,499
31,485
23,492
24,491
32,490
29,498
25,483
29,445
30,497
29,484
26,446
18,432
30,488

26,489
37,497
27,499
21,487
31,480
24,444
25,492
32,500
29,493
24,443
28,486
28,491
25,483
25,496
25,447
20,488
27,475
26,472
20,463

28,499
25,489
24,487
27,461
31,494
35,495
33,497
34,480
33,498
22,477
25,484
21,488
21,481
17,429
24,462
26,500
19,460
26,414
29,493

31,496
27,471
21,479
33,488
27,443
22,497
18,470
26,486
28,489
23,429
29,434
24,491
23,493
20,472
29,487
29,473
31,495
22,494
37,500

25,490
24,497
33,486
22,478
19,457
23,446
29,465
30,493
29,482
22,488
29,500
31,481
32,489
22,492
25,487
18,491
32,495
26,498
29,494

39,482
20,483
24,479
24,451
22,476
29,414
19,499
30,478
34,495
20,500
26,498
27,494
26,448
24,469
21,496
32,493
26,497
33,492
24,484

20,496
26,439
22,469
27,495
29,498
27,494
22,480
24,451
23,491
28,485
28,499
17,381
27,467
27,497
25,492
34,493
32,487
32,500
30,479

26,494
25,485
29,490
24,479
25,493
27,491
26,481
31,500
24,489
34,484
29,471
21,495
24,496
26,499
28,497
26,488
26,476
23,483
26,492

21,465
28,477
34,480
28,431
21,481
26,499
24,476
19,488
30,496
33,497
21,478
22,487
20,483
23,490
35,500
25,474
28,489
35,493
27,498

24,472
25,465
23,496
22,458
29,486
23,492
27,497
33,476
33,498
27,474
39,473
27,490
24,493
21,500
26,494
20,477
23,489
26,470
28,499

21,487
30,493
23,482
20,489
26,469
30,498
25,442
24,480
25,418
33,473
26,499
23,494
26,495
35,491
26,497
23,481
27,446
34,479
23,500

20,469
29,489
18,497
27,491
20,414
19,432
30,467
27,492
23,486
23,481
27,500
31,499
33,490
39,496
22,477
27,479
25,493
33,488
27,495

26,500
22,499
19,473
26,474
16,495
27,471
27,486
29,491
27,466
21,483
28,493
34,476
23,453
36,497
28,442
28,478
28,481
28,487
27,496

23,482
27,496
28,461
18,415
25,491
29,483
27,469
33,500
29,498
32,493
34,492
19,490
17,475
24,495
29,481
27,497
18,471
36,487
25,499

26,500
29,496
25,498
18,464
31,465
28,484
21,488
26,485
29,494
21,479
28,497
32,473
23,480
37,477
29,491
20,476
25,499
32,493
20,460

26,489
26,497
20,469
22,500
28,483
32,464
26,486
33,492
18,472
21,458
33,490
15,434
29,484
25,461
24,499
28,475
29,465
37,496
28,480

31,494
31,499
28,491
32,495
30,484
21,481
26,490
22,455
33,500
27,476
18,459
27,474
24,497
31,465
18,456
21,493
32,453
24,498
24,478

25,455
28,499
25,442
27,490
36,489
23,475
24,493
36,498
27,482
33,492
29,500
25,485
23,497
26,460
20,495
23,478
33,494
17,486
20,468

32,499
25,489
25,474
26,455
19,497
26,496
29,446
37,487
22,475
24,495
31,482
24,466
31,491
24,498
37,494
17,478
16,500
26,486
29,493

27,500
28,463
30,486
29,493
31,477
22,476
26,495
17,488
29,481
31,496
18,494
26,490
23,499
29,489
21,478
27,492
36,497
27,491
23,462

21,420
23,475
35,500
31,487
32,490
20,427
29,486
21,496
29,491
21,493
23,492
31,494
26,497
28,472
32,489
22,485
26,463
23,488
27,498

25,461
33,488
28,456
28,498
25,481
26,499
32,483
26,496
25,491
25,493
25,485
22,497
25,484
22,479
25,492
27,500
35,494
23,470
23,431

24,485
23,500
18,470
28,492
20,493
21,499
26,481
24,482
27,454
32,495
31,478
26,497
28,496
28,494
20,465
34,475
32,488
34,498
24,491

24,487
22,496
28,500
23,499
25,469
29,490
20,462
31,484
34,493
25,486
30,495
24,498
23,497
32,482
26,479
32,489
27,460
24,494
21,492

29,495
30,492
28,498
24,481
26,488
30,499
30,456
22,477
28,493
26,500
24,496
24,497
25,468
23,476
23,454
24,472
28,489
33,486
23,485

28,433
26,489
27,495
32,486
28,470
28,485
18,496
25,494
17,499
25,500
28,498
28,456
24,492
20,490
32,478
29,477
29,493
24,479
32,497

27,490
30,477
16,485
28,491
32,495
36,489
24,472
23,460
23,467
25,499
27,494
18,409
28,483
23,498
29,496
33,493
24,492
30,462
24,500

25,464
26,494
30,485
27,456
20,495
23,475
19,404
22,489
24,414
25,492
28,460
26,486
30,484
27,474
38,498
31,496
29,499
29,500
21,468

36,499
21,471
31,496
21,457
27,493
26,489
20,480
31,484
25,482
22,500
30,498
27,444
18,497
30,469
28,477
23,495
27,490
27,487
30,463

24,498
21,493
28,488
32,467
24,496
33,499
27,495
31,494
21,483
33,471
31,487
17,369
23,456
31,500
30,497
15,421
32,489
25,485
22,491

26,431
29,498
27,483
22,493
25,489
25,481
40,460
22,470
29,478
31,500
26,492
31,490
26,499
24,495
20,437
26,496
28,494
26,419
17,497

42,500
26,499
19,454
21,482
33,495
20,497
27,488
23,496
24,426
26,490
24,475
28,494
27,479
32,498
28,491
26,487
23,485
20,481
31,493

21,488
21,479
31,477
31,490
31,489
22,420
26,498
29,478
25,494
22,491
22,499
28,460
28,500
22,487
25,467
28,497
26,446
33,492
29,495

27,500
21,496
21,441
23,497
27,490
31,492
17,487
38,471
36,498
22,499
23,478
23,477
29,446
22,479
27,437
30,482
28,491
26,495
29,484

25,461
16,418
28,494
27,495
39,492
27,481
30,477
23,436
20,467
30,489
29,498
27,496
23,487
25,497
28,422
27,499
24,482
31,500
21,483

16,489
20,498
26,499
29,495
28,496
31,486
26,482
28,492
26,449
23,490
33,462
31,493
35,483
26,488
29,485
26,494
25,500
24,480
18,484

23,497
28,474
29,496
28,500
29,493
25,478
21,489
38,488
23,485
24,494
23,490
22,492
20,481
33,499
25,464
26,498
31,487
28,482
24,480

26,500
26,486
26,488
24,485
26,476
32,491
21,499
27,489
26,495
26,498
28,484
27,448
28,456
30,487
27,490
26,492
32,497
29,494
13,473

27,495
29,485
19,472
31,496
25,493
25,448
17,497
27,489
28,479
24,490
26,499
33,484
24,483
36,492
30,482
20,491
22,468
19,456
38,500

24,492
26,462
25,452
26,425
27,474
24,454
26,496
31,494
24,498
25,500
23,497
22,460
22,495
34,453
28,499
24,489
26,488
31,476
32,472

26,486
20,480
25,471
22,499
23,500
31,492
28,467
27,490
24,468
33,498
20,495
31,482
34,494
39,483
18,496
24,476
20,487
25,491
30,497

33,477
37,483
27,484
19,495
26,500
25,440
28,464
28,497
32,489
28,492
21,490
22,498
25,474
22,499
28,488
28,468
19,436
28,496
24,479

25,500
26,498
24,445
25,442
24,482
20,493
31,497
29,496
28,470
21,489
30,491
21,494
33,471
27,473
26,481
33,483
23,495
22,492
32,499

24,486
31,497
18,432
24,477
24,461
17,480
28,499
28,476
34,489
26,498
27,436
22,468
24,493
24,496
27,495
35,491
33,500
27,487
27,488

20,459
23,500
23,437
29,421
27,461
28,487
27,498
29,497
23,494
28,490
27,499
23,454
30,481
35,495
21,472
28,460
29,458
24,493
26,484

25,493
26,498
19,482
28,474
24,480
26,500
25,495
38,496
24,457
33,499
25,471
29,477
26,378
24,489
25,490
23,492
28,481
29,486
23,487

23,474
21,471
33,495
21,484
19,499
31,497
27,488
28,486
21,498
24,489
30,500
26,494
28,493
32,490
26,400
22,496
25,483
34,473
29,448

28,494
28,479
22,499
23,469
27,475
23,474
28,495
31,482
30,487
29,488
25,483
31,497
27,496
23,458
27,445
30,498
21,451
20,500
27,491

22,496
32,489
29,451
29,472
34,494
29,471
28,498
24,495
31,491
21,483
33,500
24,485
19,482
26,488
23,474
22,461
24,481
25,421
25,492

28,487
32,500
25,470
26,473
30,479
26,446
20,485
21,497
26,488
20,495
31,493
28,499
29,490
29,498
24,492
30,477
29,494
26,452
20,461

19,454
25,497
25,458
34,469
23,474
20,489
29,487
27,498
24,438
21,481
27,494
34,500
27,490
19,492
28,499
36,486
22,488
30,495
30,478

14,432
19,497
22,451
23,489
27,469
25,495
24,499
31,458
22,492
28,500
19,464
31,477
24,487
37,496
34,494
33,488
27,479
28,493
32,498

28,484
25,460
25,491
17,471
17,493
30,475
36,500
24,497
25,492
31,485
23,472
30,486
23,495
29,474
29,489
30,499
26,473
22,488
30,478

28,499
28,468
24,480
35,475
32,488
29,485
25,500
30,493
27,495
23,496
26,466
18,491
20,492
25,457
26,497
29,478
28,489
26,481
21,498

26,487
25,469
29,475
31,493
18,494
30,459
32,500
27,497
29,483
31,457
24,470
31,484
16,496
23,474
23,476
27,495
28,490
17,443
33,498

29,490
25,426
27,481
20,491
25,500
25,489
26,492
25,486
27,485
